experiment_number,movie_title,movie_year,event_date,event_host,event_location,event_image,event_notes,event_attendees,movie_original_title,movie_release_date,movie_runtime,movie_overview,movie_tagline,movie_content_rating,movie_budget,movie_box_office,movie_poster,movie_backdrop,movie_trailer,movie_tmdb_id,movie_tmdb_url,movie_tmdb_rating,movie_tmdb_votes,movie_imdb_id,movie_imdb_url,shown_3d,movie_created_at,movie_updated_at,experiment_created_at,experiment_updated_at
060,Dead Heat,1988,Thu Mar 24 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/03/SVSqg3d1.jpeg,,,Dead Heat,Thu May 05 1988 20:00:00 GMT-0400 (Eastern Daylight Time),84,Detective Roger Mortis is killed in action while investigating a string of mysterious robberies: until he's brought back from the dead with a chemical company's secret re-animation technology. Now he has twelve hours to solve the case of his own death before he dies: And stays dead.,You can't keep a good cop dead.,,5000000,3588626,https://image.tmdb.org/t/p/w500/7jBtDMQrXpHlyuJImTAs6Oexv7H.jpg,https://image.tmdb.org/t/p/w1280/pJeJe04rwt32YT4tQlpJ8DNEV7b.jpg,,40095,https://www.themoviedb.org/movie/40095,6.148,209,tt0094961,https://www.imdb.com/title/tt0094961,false,Mon Jun 16 2025 17:08:45 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time)
061,Alone in the Dark,1982,Fri Mar 25 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/06/MV5BMzlkNmJlOWQtZGUwOC00ZDI1LWI4ZTEtY2Q2NTM1ODZhM2JiXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_1-1.jpg,,,Alone in the Dark,Thu Nov 11 1982 19:00:00 GMT-0500 (Eastern Standard Time),93,A quartet of murderous psychopaths break out of a mental hospital during a power blackout and lay siege to their doctor's house.,"When the lights go out, the terror begins.",,1000000,,https://image.tmdb.org/t/p/w500/5ybBuHOTUMtW000G15WHh31aMNn.jpg,https://image.tmdb.org/t/p/w1280/d0QQii706R7jbXed432WRZRLtkd.jpg,,40952,https://www.themoviedb.org/movie/40952,5.8,152,tt0083542,https://www.imdb.com/title/tt0083542,false,Mon Jun 16 2025 17:08:46 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time)
072,Easter Sunday,2014,Sat Apr 16 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/04/easter-sunday-film1-1.jpg,,,Easter Sunday,Fri Aug 08 2014 20:00:00 GMT-0400 (Eastern Daylight Time),95,"It's been 24 years since the serial killer Douglas Fisher was executed on Easter night. This year, a group partying teenagers not only raise some hell, but literally raise the dead.",This Easter... everyone gets EGGsecuted,,,,"https://m.media-amazon.com/images/M/MV5BNjU5MzIxNTcwOV5BMl5BanBnXkFtZTgwMjgxNjk5MDE@._V1_QL75_UX190_CR0,1,190,281_.jpg",,,298968,https://www.themoviedb.org/movie/298968,2.75,4,tt3463878,https://www.imdb.com/title/tt3463878,false,Mon Jun 16 2025 17:08:48 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:27:22 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:18 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:18 GMT-0400 (Eastern Daylight Time)
065,The Sweeper,1996,Thu Mar 31 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/04/troll-2-michael-stephensonjpg-2121d5a011cb87be1-1.jpg,,,The Sweeper,Mon Jun 24 1996 20:00:00 GMT-0400 (Eastern Daylight Time),90,"A young cop, haunted by the murder of his entire family years earlier, is recruited by a shadowy organization to hunt down criminals who are beyond the reach of the law.",Either you in or in their way.,,,,https://image.tmdb.org/t/p/w500/7YnvJNwXYxcBfc6ptrArW87Xui3.jpg,https://image.tmdb.org/t/p/w1280/3yem3d8CxPLLvzEYiASC3YCTJui.jpg,,121817,https://www.themoviedb.org/movie/121817,4.4,14,tt0114590,https://www.imdb.com/title/tt0114590,false,Mon Jun 16 2025 17:08:46 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time)
067,Playing Dangerous,1995,Mon Apr 04 2022 20:00:00 GMT-0400 (Eastern Daylight Time),LazerBeast,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/04/MV5BN2Q1NWYwOWQtMWMwMS00YzkxLThiYWQtNTg2ZGE5NmU4ZmY0XkEyXkFqcGdeQXVyMTc3MjY3NTY@._V1_1-1.jpg,,,Playing Dangerous,Mon Nov 13 1995 19:00:00 GMT-0500 (Eastern Standard Time),86,A child genius has to defend his family from terrorists after they search his house for the secret to cold fusion.,Five Terrorists. One Kid. You Do The Maths.,,,,https://image.tmdb.org/t/p/w500/7XTJOyjaTxqdkXJmO0pdX9jJlgS.jpg,,,122041,https://www.themoviedb.org/movie/122041,3.7,3,tt0110847,https://www.imdb.com/title/tt0110847,false,Mon Jun 16 2025 17:08:47 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time)
069,Hardbodies,1984,Thu Apr 07 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/04/Hardbodies-movie-Topless-girls-boobs-1024x5571-1-1.jpg,,,Hardbodies,Thu May 03 1984 20:00:00 GMT-0400 (Eastern Daylight Time),88,"Three middle-aged daddies visit California to have a marvelous time at the beach. When they learn that a nice apartment and an expensive cabriolet isn't enough for them to score with the chicks, they employ a student to help them. At first he's as disgusted of them and his job as his girlfriend, but soon they find out how to use the situation to everyone's benefit.","If you don't know what they are, you don't know what you're missing.",,1995000,7100000,https://image.tmdb.org/t/p/w500/9z7lbMRQSbcohiPV7WzMbTqhbnI.jpg,https://image.tmdb.org/t/p/w1280/9RFB5EfVoJk7dR5i3Buk8kRe1z8.jpg,,52736,https://www.themoviedb.org/movie/52736,4.823,62,tt0087385,https://www.imdb.com/title/tt0087385,false,Mon Jun 16 2025 17:08:47 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:17 GMT-0400 (Eastern Daylight Time)
075,The Russian Ninja,1989,Thu Apr 21 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/43jo8Az1.jpg,,,The Russian Ninja,Mon Dec 11 1989 19:00:00 GMT-0500 (Eastern Standard Time),87,An ex-mercenary is enlisted back into the life to rescue the boyfriend of the daughter of a powerful mogul.,The Ninja Mission Continued...,,,,https://image.tmdb.org/t/p/w500/9PpUI6sRXzNSCszJcznDlfhy3Qm.jpg,https://image.tmdb.org/t/p/w1280/l363pKKFzcuVFz7zrB8nBnxbupE.jpg,,86223,https://www.themoviedb.org/movie/86223,4.6,12,tt0100531,https://www.imdb.com/title/tt0100531,false,Mon Jun 16 2025 17:08:48 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:16 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:18 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:18 GMT-0400 (Eastern Daylight Time)
078,Gymkata,1985,Thu Apr 28 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/04/MV5BNDRhNTI2NDUtMjRiNC00MmI2LTgwMTItZTBlNzY2MGJkNGYwXkEyXkFqcGdeQXVyMDgyNjA5MA@@._V1_1-1.jpg,,,Gymkata,Thu May 02 1985 20:00:00 GMT-0400 (Eastern Daylight Time),90,U.S. agents send a gymnastic martial artist to secure a missile-base site in the savage country of Parmistan.,"The skill of gymnastics, the kill of karate.",,8500000,5730596,https://image.tmdb.org/t/p/w500/y8RhLH1TTJppX0sr4pHGLdKFbc9.jpg,https://image.tmdb.org/t/p/w1280/hxvH7VQxAIGdrOQEJYx6MzwQECY.jpg,,14570,https://www.themoviedb.org/movie/14570,5.4,70,tt0089243,https://www.imdb.com/title/tt0089243,false,Mon Jun 16 2025 17:08:49 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:18 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:18 GMT-0400 (Eastern Daylight Time)
081,Death Promise,1977,Thu May 05 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/05/DeathPromise_1.1.8_2400x1.jpg,,,Death Promise,Sun Jul 31 1977 20:00:00 GMT-0400 (Eastern Daylight Time),95,An apartment dweller goes on a search-and-destroy mission to kill the ruthless landlords who murdered his father.,Filthy rich landlords get away with murder. It's time they pay for it.,,,,https://image.tmdb.org/t/p/w500/aNR9HPcXlC7St3Z8iQl8BVMrDDj.jpg,https://image.tmdb.org/t/p/w1280/tAxhpxzftTRcB6Cf7BZQNeEvma0.jpg,,85780,https://www.themoviedb.org/movie/85780,5.2,19,tt0165214,https://www.imdb.com/title/tt0165214,false,Mon Jun 16 2025 17:08:50 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:19 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:19 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:19 GMT-0400 (Eastern Daylight Time)
086,Space Mutiny,1988,Mon May 16 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/05/image-w12801-3.jpg,,,Space Mutiny,Sun Jul 31 1988 20:00:00 GMT-0400 (Eastern Daylight Time),93,"A pilot is the only hope to stop the mutiny of a spacecraft by its security crew, who plot to sell the crew of the ship into slavery.",There Is Nowhere To Hide From The Enemy Within.,,,,https://image.tmdb.org/t/p/w500/58QBDBA3kZOsn09nZcVi1hKYSwv.jpg,https://image.tmdb.org/t/p/w1280/sqNPqxUGvRvs4DOuxp3mmUkLMVL.jpg,,32148,https://www.themoviedb.org/movie/32148,2.7,75,tt0096149,https://www.imdb.com/title/tt0096149,false,Mon Jun 16 2025 17:08:51 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:19 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:19 GMT-0400 (Eastern Daylight Time)
087,Soultaker,1990,Wed May 18 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/05/turkey-shoot-2-1024x57611-1.jpg,,,Soultaker,Thu Oct 25 1990 20:00:00 GMT-0400 (Eastern Daylight Time),94,"Four teenagers are killed in a car accident. Two of the teenagers refuse to go with ""The Grim Reaper"" and a race between life and death ensues!",Trapped in the Twilight Between Life and Death,,,,https://image.tmdb.org/t/p/w500/zU4YAl8rKNKNURjeRyT6LbTgXHh.jpg,,,31276,https://www.themoviedb.org/movie/31276,2.7,44,tt0100665,https://www.imdb.com/title/tt0100665,false,Mon Jun 16 2025 17:08:51 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:21 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:19 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:19 GMT-0400 (Eastern Daylight Time)
090,Hard Hunted,1992,Sat May 21 2022 20:00:00 GMT-0400 (Eastern Daylight Time),LazerBeast,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/06/8NtflDh1.png,,,Hard Hunted,Thu Sep 10 1992 20:00:00 GMT-0400 (Eastern Daylight Time),97,"A nuclear trigger has been smuggled to the Middle East by an evil mastermind named Kane, and the weapons could upset the delicate balance of power in the region if they fall into the wrong hands. It's up to three bombshell federal agents to avert disaster and restore the precarious balance.",The world's hottest undercover agents are back!,,,,https://image.tmdb.org/t/p/w500/esVXyG6o2tD42XmPKgAhPCfdEUY.jpg,https://image.tmdb.org/t/p/w1280/mmIg2bXQDsUTl0T9chDybq51mx2.jpg,,45030,https://www.themoviedb.org/movie/45030,4.679,39,tt0104391,https://www.imdb.com/title/tt0104391,false,Mon Jun 16 2025 17:08:52 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:22 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:20 GMT-0400 (Eastern Daylight Time)
092,Cyclone,1987,Wed May 25 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/06/MV5BYzIxMzQzYzMtMzE4Yy00ZThlLTllYmEtODE3Y2UzNGE2OWQwXkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_1.jpg,,,Cyclone,Thu Jun 04 1987 20:00:00 GMT-0400 (Eastern Daylight Time),89,"Rick has developed the ultimate motorcycle, the Cyclone. It is a $5 million bike equipped with rocket launchers and laser guns. Rick meets his fate and it is up to his girlfriend Teri to keep the Cyclone from falling into the wrong hands. Teri can trust no one but herself.",The ultimate team of woman and machine,,,,https://image.tmdb.org/t/p/w500/9H2XnNehu3bGZyAvtd9RUzAdDT9.jpg,https://image.tmdb.org/t/p/w1280/uETejbCQnrsY35l3cYcw3aTJeG7.jpg,,81573,https://www.themoviedb.org/movie/81573,4,33,tt0092812,https://www.imdb.com/title/tt0092812,false,Mon Jun 16 2025 17:08:52 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:22 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:20 GMT-0400 (Eastern Daylight Time)
098,Alien Abduction: Intimate Secrets,1996,Mon Jun 06 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/06/MV5BZThlMmViZWItYjQ3ZC00OWYyLTk3ZDYtNTFhZDBiY2VjYWE4XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_1.jpg,,,Alien Abduction: Intimate Secrets,Mon Jun 24 1996 20:00:00 GMT-0400 (Eastern Daylight Time),70,Three beautiful women find themselves unwilling subjects of an alien scientist's experiments.,Intelligent life can take many forms...,,,,https://image.tmdb.org/t/p/w500/fzSbSFT8amSZYnTay3ZWiyEUfeW.jpg,,,108704,https://www.themoviedb.org/movie/108704,3.875,8,tt0115500,https://www.imdb.com/title/tt0115500,false,Mon Jun 16 2025 17:08:53 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:23 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:20 GMT-0400 (Eastern Daylight Time)
100,The Room,2003,Fri Jun 10 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/ZOWEWMr1.png,,,The Room,Thu Jun 26 2003 20:00:00 GMT-0400 (Eastern Daylight Time),99,"Johnny is a successful banker with great respect for and dedication to the people in his life, especially his future wife Lisa. The happy-go-lucky guy sees his world being torn apart when his friends begin to betray him one-by-one.",Can you ever really trust anyone?,,6000000,1752988,https://image.tmdb.org/t/p/w500/oGI3QSsY4XsmUzuNYUQBQDdjuaP.jpg,https://image.tmdb.org/t/p/w1280/6OnOH5FIp0ZJQgPlu0ehDfXzVyp.jpg,,17473,https://www.themoviedb.org/movie/17473,4.009,1434,tt0368226,https://www.imdb.com/title/tt0368226,false,Mon Jun 16 2025 17:08:53 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:24 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time)
103,Alien Private Eye,1989,Fri Jun 17 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/06/image-w12801.jpg,,,Alien Private Eye,Fri Jun 23 1989 20:00:00 GMT-0400 (Eastern Daylight Time),95,"An alien sent to Earth to retrieve a drug that was sent here on a black disc has to fight her race's enemies, who are also on Earth to search for the drug.",Nothing he found on Earth could compare to the hell he'd left behind.,,100000,,https://image.tmdb.org/t/p/w500/zDOH7fj8Tn1qyAK2FRo8GE4KCIx.jpg,https://image.tmdb.org/t/p/w1280/fYRr0ykCGujd80RJvj4eB3Ynh1A.jpg,,84212,https://www.themoviedb.org/movie/84212,2.8,10,tt0092531,https://www.imdb.com/title/tt0092531,false,Mon Jun 16 2025 17:08:54 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:25 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time)
104,Martial Law,1990,Mon Jun 20 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/06/GguuaY61.jpg,,,Martial Law,Sun Sep 30 1990 20:00:00 GMT-0400 (Eastern Daylight Time),89,An undercover cop teams up with a martial-arts expert to stop a gang of drug smugglers and car thieves.,"Brothers... Cops. One enforces the law, the other breaks it.",,,,https://image.tmdb.org/t/p/w500/h1BlNztDoAk7BNzYwx1ar2PGYTJ.jpg,https://image.tmdb.org/t/p/w1280/fuMoVCMb0nCLMqx9rc0sl61PLaG.jpg,,65497,https://www.themoviedb.org/movie/65497,6.2,85,tt0104822,https://www.imdb.com/title/tt0104822,false,Mon Jun 16 2025 17:08:54 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:26 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time)
108,Diamond Cobra vs the White Fox,2015,Fri Jul 08 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/07/pa5feMN1.jpg,,,,,,,,,,,,,,,,,,,,false,Mon Jun 16 2025 17:08:55 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:08:55 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:21 GMT-0400 (Eastern Daylight Time)
112,Snuff,1976,Sat Jul 16 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/07/snakeeater1_h1.jpg,,,Snuff,Thu Jan 15 1976 19:00:00 GMT-0500 (Eastern Standard Time),80,The followers of a charismatic cult leader set out to murder a pregnant actress.,The Bloodiest thing that ever happened in front of a camera!!,,,,https://image.tmdb.org/t/p/w500/1PWyhjQLPmXe4WyAyKoDd39F2O8.jpg,https://image.tmdb.org/t/p/w1280/9DdwzNapTo2JUWwSt93ibYuAtEw.jpg,,49673,https://www.themoviedb.org/movie/49673,3.075,53,tt0072184,https://www.imdb.com/title/tt0072184,false,Mon Jun 16 2025 17:08:55 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:27 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:22 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:22 GMT-0400 (Eastern Daylight Time)
117,Creating Rem Lezar,1988,Thu Jul 28 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/07/sAJ2LmpQ3Qiq6xo9yLBaRDlrmAx-1200-1200-675-675-crop-0000001.jpg,,,Creating Rem Lezar,Sat Dec 31 1988 19:00:00 GMT-0500 (Eastern Standard Time),48,"Zack and Ashlee discover the meaning of true friendship when they create an imaginary friend, the superhero Rem Lezar.",Every Child has a Rem Lezar.,,,,https://image.tmdb.org/t/p/w500/w0DgAgIgypvPOP43aN1AMUHiLQu.jpg,https://image.tmdb.org/t/p/w1280/qe8RDwdrkdftYxyVPLBLkyVNh5g.jpg,,124532,https://www.themoviedb.org/movie/124532,7,12,tt0369348,https://www.imdb.com/title/tt0369348,false,Mon Jun 16 2025 17:08:56 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:28 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:22 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:22 GMT-0400 (Eastern Daylight Time)
247,Creating Rem Lezar,1988,Wed Jun 14 2023 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/06/vux1iWF1.jpg,,,Creating Rem Lezar,Sat Dec 31 1988 19:00:00 GMT-0500 (Eastern Standard Time),48,"Zack and Ashlee discover the meaning of true friendship when they create an imaginary friend, the superhero Rem Lezar.",Every Child has a Rem Lezar.,,,,https://image.tmdb.org/t/p/w500/w0DgAgIgypvPOP43aN1AMUHiLQu.jpg,https://image.tmdb.org/t/p/w1280/qe8RDwdrkdftYxyVPLBLkyVNh5g.jpg,,124532,https://www.themoviedb.org/movie/124532,7,12,tt0369348,https://www.imdb.com/title/tt0369348,false,Mon Jun 16 2025 17:08:56 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:28 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:35 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:35 GMT-0400 (Eastern Daylight Time)
120,Prime Evil,1988,Mon Aug 01 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/08/ErikTurkeyLB1.jpg,,,Prime Evil,Sun Jul 31 1988 20:00:00 GMT-0400 (Eastern Daylight Time),83,"Nestled in a Manhattan monastery, evil is lurking. A group of devil worshipping monks are stalking the city, looking for victims to sacrifice to the dark lord in the hope of bringing satanic rule to the world!",A terrifying force that cannot be resisted is here ...,,,,https://image.tmdb.org/t/p/w500/fIRRw3pBrwBfW3bP8oPqOiv3DSR.jpg,https://image.tmdb.org/t/p/w1280/wE5hprcoQyoQ7NfIApv2bBTy76e.jpg,,78522,https://www.themoviedb.org/movie/78522,4.304,23,tt0095900,https://www.imdb.com/title/tt0095900,false,Mon Jun 16 2025 17:08:56 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:23 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:23 GMT-0400 (Eastern Daylight Time)
123,American Rampage,1989,Tue Aug 09 2022 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/08/american-rampage_011.jpg,,,American Rampage,Sun Jan 22 1989 19:00:00 GMT-0500 (Eastern Standard Time),86,"Ex-San Francisco vice cop Samantha Roarke and Hollywood homicide detective Ryan Hayes team up to investigate an international drug cartel in Los Angeles, leading them to an ex-CIA operative turned drug kingpin who's organizing a heroin distribution center in the city.",,,,,https://image.tmdb.org/t/p/w500/dppTJrT4XDtX4HIJlki2Ham9Izm.jpg,https://image.tmdb.org/t/p/w1280/kojgjX3RIiU5KSEe7TmaO2F1nGM.jpg,,28094,https://www.themoviedb.org/movie/28094,3.375,8,tt0166972,https://www.imdb.com/title/tt0166972,false,Mon Jun 16 2025 17:08:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:23 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:23 GMT-0400 (Eastern Daylight Time)
